kuupäev;vooluhulk_m3s;veetase_cm;veetemp_c;valideeritud
2023-05-07;498;133;8;jah
2023-05-08;496;134;8,5;jah
2023-05-09;507;133;9;jah
2023-05-10;441;122;9,8;jah
2023-05-11;446;124;10,5;jah
2023-05-12;453;127;11,4;jah
2023-05-13;483;132;12,3;jah
2023-05-14;450;126;13;jah
2023-05-15;421;121;14;jah
2023-05-16;414;121;14,2;jah
2023-05-17;510;140;13,6;jah
2023-05-18;476;147;13,6;jah
2023-05-19;497;138;13,1;jah
2023-05-20;474;130;13,8;jah
2023-05-21;477;129;14,4;jah
2023-05-22;453;123;14,6;jah
2023-05-23;442;121;15;jah
2023-05-24;488;129;15,8;jah
2023-05-25;541;138;16;jah
2023-05-26;534;150;15,8;jah
2023-05-27;560;142;15,2;jah
2023-05-28;534;135;15,4;jah
2023-05-29;516;141;15,4;jah
2023-05-30;556;138;14,9;jah
2023-05-31;544;147;14,9;jah
2023-06-01;565;154;14,5;jah
2023-06-02;551;147;14;jah
2023-06-03;583;151;13,7;jah
2023-06-04;596;142;13,7;jah
2023-06-05;604;146;13,9;jah
2023-06-06;552;134;14,5;jah
2023-06-07;565;136;15,1;jah
2023-06-08;539;132;15,8;jah
2023-06-09;520;127;16;jah
2023-06-10;468;118;16;jah
2023-06-11;433;112;16,4;jah
2023-06-12;399;106;17;jah
2023-06-13;434;112;17,5;jah
2023-06-14;457;116;18,1;jah
2023-06-15;450;114;18,5;jah
2023-06-16;467;117;19,2;jah
2023-06-17;446;115;19,7;jah
2023-06-18;372;104;20;jah
2023-06-19;404;113;20,1;jah
2023-06-20;430;121;20,1;jah
2023-06-21;385;110;20,7;jah
2023-06-22;411;122;21,3;jah
2023-06-23;454;132;20,8;jah
2023-06-24;475;139;21,1;jah
2023-06-25;423;130;21,1;jah
2023-06-26;382;124;21,3;jah
2023-06-27;355;122;21,6;jah
2023-06-28;370;129;21,8;jah
2023-06-29;395;135;21,7;jah
2023-06-30;385;134;22,1;jah
2023-07-01;395;151;22,2;jah
2023-07-02;402;147;21,4;jah
2023-07-03;441;176;19,8;jah
2023-07-04;448;163;18,6;jah
2023-07-05;437;156;18,3;jah
2023-07-06;410;154;18,6;jah
2023-07-07;418;156;19,1;jah
2023-07-08;399;150;19,1;jah
2023-07-09;385;147;19,1;jah
2023-07-10;393;143;19;jah
2023-07-11;361;137;19;jah
2023-07-12;351;135;19,2;jah
2023-07-13;361;143;19,7;jah
2023-07-14;380;148;20,1;jah
2023-07-15;362;139;20,2;jah
2023-07-16;313;128;20,6;jah
2023-07-17;338;136;21,1;jah
2023-07-18;337;147;21,1;jah
2023-07-19;378;154;20,7;jah
2023-07-20;386;152;20,3;jah
2023-07-21;405;158;20;jah
2023-07-22;399;156;19,8;jah
2023-07-23;388;154;19,8;jah
2023-07-24;371;150;19,7;jah
2023-07-25;336;144;20;jah
2023-07-26;373;158;20;jah
2023-07-27;373;158;20;jah
2023-07-28;364;158;19,9;jah
2023-07-29;359;158;19,6;jah
2023-07-30;337;147;19,9;jah
2023-07-31;329;150;20,6;jah
2023-08-01;328;141;21;jah
2023-08-02;328;150;21,1;jah
2023-08-03;316;138;21,2;jah
2023-08-04;357;158;21,3;jah
2023-08-05;345;154;21,1;jah
2023-08-06;303;130;21,6;jah
2023-08-07;333;144;22,4;jah
2023-08-08;355;159;22,4;jah
2023-08-09;329;143;22;jah
2023-08-10;354;164;21,7;jah
2023-08-11;360;162;21,6;jah
2023-08-12;357;159;21,6;jah
2023-08-13;344;158;21,3;jah
2023-08-14;351;160;21,2;jah
2023-08-15;354;145;21,6;jah
2023-08-16;313;149;22;jah
2023-08-17;333;151;22,2;jah
2023-08-18;312;134;22,1;jah
2023-08-19;289;127;21,7;jah
2023-08-20;290;129;21,4;jah
2023-08-21;300;134;21,2;jah
2023-08-22;328;145;21;jah
2023-08-23;317;142;20,8;jah
2023-08-24;306;140;20,6;jah
2023-08-25;296;138;20,6;jah
2023-08-26;260;122;20,7;jah
2023-08-27;265;133;20,6;jah
2023-08-28;260;133;20,2;jah
2023-08-29;267;134;19,6;jah
2023-08-30;246;124;19,4;jah
2023-08-31;272;135;19,5;jah
2023-09-01;290;137;19,8;jah
2023-09-02;274;135;19,6;jah
2023-09-03;303;143;19,3;jah
2023-09-04;314;144;19,2;jah
2023-09-05;312;153;19;jah
2023-09-06;308;151;18,4;jah
2023-09-07;315;142;17,9;jah
2023-09-08;294;133;17,7;jah
2023-09-09;276;125;17,8;jah
2023-09-10;274;124;18,1;jah
2023-09-11;284;126;18,3;jah
2023-09-12;280;124;18,7;jah
2023-09-13;294;128;18,9;jah
2023-09-14;341;142;18,7;jah
2023-09-15;320;134;18,1;jah
2023-09-16;307;131;17,6;jah
2023-09-17;285;132;17;jah
2023-09-18;251;115;16,5;jah
2023-09-19;239;120;15,9;jah
2023-09-20;278;141;15,9;jah
2023-09-21;251;123;16,2;jah
2023-09-22;217;113;16,4;jah
2023-09-23;246;127;16,7;jah
2023-09-24;263;146;16,8;jah
2023-09-25;267;140;16,3;jah
2023-09-26;240;130;16;jah
2023-09-27;231;132;15,9;jah
2023-09-28;239;131;16,1;jah
2023-09-29;250;134;16,3;jah
2023-09-30;267;153;16,4;jah
2023-10-01;297;164;15,7;jah
2023-10-02;306;148;15,1;jah
2023-10-03;313;144;14,8;jah
2023-10-04;346;178;14,6;jah
2023-10-05;384;161;13,8;jah
2023-10-06;353;163;13;jah
2023-10-07;349;222;11,8;jah
2023-10-08;383;203;10,2;jah
2023-10-09;359;171;9,2;jah
2023-10-10;311;157;8,6;jah
2023-10-11;344;177;8,5;jah
2023-10-12;382;214;9,4;jah
2023-10-13;401;173;9,3;jah
2023-10-14;388;187;9,5;jah
2023-10-15;443;205;9,9;jah
2023-10-16;465;200;9,6;jah
2023-10-17;453;191;8,6;jah
2023-10-18;397;166;8,2;jah
2023-10-19;331;152;7,6;jah
2023-10-20;237;119;7,1;jah
2023-10-21;218;116;6,3;jah
2023-10-22;270;133;5,6;jah
2023-10-23;300;144;5,3;jah
2023-10-24;281;135;5,3;jah
2023-10-25;226;113;5,5;jah
2023-10-26;205;105;4,8;jah
2023-10-27;227;115;4;jah
2023-10-28;246;124;3,6;jah
2023-10-29;243;119;3,7;jah
2023-10-30;230;115;3,5;jah
2023-10-31;210;101;3,4;jah
2023-11-01;325;150;3,9;jah
2023-11-02;345;137;3,9;jah
2023-11-03;225;100;4;jah
2023-11-04;250;109;4,3;jah
2023-11-05;301;120;4,7;jah
2023-11-06;326;130;4,6;jah
2023-11-07;360;136;5;jah
2023-11-08;383;140;5,1;jah
2023-11-09;394;140;5,3;jah
2023-11-10;381;138;5,5;jah
2023-11-11;397;138;5,7;jah
2023-11-12;393;135;5,7;jah
2023-11-13;430;144;5,5;jah
2023-11-14;365;129;5,3;jah
2023-11-15;350;130;4,8;jah
2023-11-16;343;128;4,4;jah
2023-11-17;311;126;3,9;jah
2023-11-18;303;129;3,3;jah
2023-11-19;273;121;2,9;jah
2023-11-20;249;117;2,1;jah
2023-11-21;244;115;1,8;jah
2023-11-22;284;134;1,4;jah
2023-11-23;265;137;1,6;jah
2023-11-24;280;138;1,4;jah
2023-11-25;279;129;1,1;jah
2023-11-26;304;134;1,2;jah
2023-11-27;277;126;0,9;jah
2023-11-28;266;124;1,1;jah
2023-11-29;265;121;1;jah
2023-11-30;212;100;1;jah
2023-12-01;258;120;1,2;jah
2023-12-02;279;126;1,2;jah
2023-12-03;266;122;1,3;jah
2023-12-04;277;126;1,3;jah
2023-12-05;261;119;1,2;jah
2023-12-06;231;108;1,1;jah
2023-12-07;215;101;1,3;jah
2023-12-08;192;90;1,4;jah
2023-12-09;200;94;1,3;jah
2023-12-10;190;89;1,4;jah
2023-12-11;185;85;1,3;jah
2023-12-12;195;89;1,4;jah
2023-12-13;232;103;1,4;jah
2023-12-14;252;108;1,4;jah
2023-12-15;277;114;1,3;jah
2023-12-16;301;121;1,3;jah
2023-12-17;373;144;1,3;jah
2023-12-18;394;137;1,4;jah
2023-12-19;408;157;1,3;jah
2023-12-20;412;150;1,3;jah
2023-12-21;390;132;1,4;jah
2023-12-22;344;126;1,3;jah
2023-12-23;452;155;1,3;jah
2023-12-24;479;166;1,3;jah
2023-12-25;459;154;1,3;jah
2023-12-26;471;162;1,3;jah
2023-12-27;484;175;1,2;jah
2023-12-28;487;163;1,2;jah
2023-12-29;478;158;1,2;jah
2023-12-30;459;156;1,2;jah
2023-12-31;456;158;1;jah
2024-01-01;310;135;1;jah
2024-01-02;245;121;0,9;jah
2024-01-03;206;102;1;jah
2024-01-04;195;98;0,8;jah
2024-01-05;227;115;0,8;jah
2024-01-06;246;123;0,9;jah
2024-01-07;237;119;0,9;jah
2024-01-08;277;139;0,9;jah
2024-01-09;278;141;1,1;jah
2024-01-10;270;133;1,1;jah
2024-01-11;300;137;0,9;jah
2024-01-12;312;133;1;jah
2024-01-13;295;134;1;jah
2024-01-14;298;125;0,9;jah
2024-01-15;344;130;0,9;jah
2024-01-16;377;151;0,8;jah
2024-01-17;460;150;0,9;jah
2024-01-18;348;132;0,9;jah
2024-01-19;510;176;0,9;jah
2024-01-20;510;151;0,9;jah
2024-01-21;503;157;0,9;jah
2024-01-22;501;153;0,9;jah
2024-01-23;535;158;0,9;jah
2024-01-24;520;152;0,9;jah
2024-01-25;518;152;0,9;jah
2024-01-26;539;157;0,9;jah
2024-01-27;511;151;0,9;jah
2024-01-28;497;162;0,9;jah
2024-01-29;537;169;0,9;jah
2024-01-30;481;145;1;jah
2024-01-31;534;155;1;jah
2024-02-01;597;184;0,9;jah
2024-02-02;626;187;0,8;jah
2024-02-03;613;174;0,9;jah
2024-02-04;620;193;0,9;jah
2024-02-05;634;186;0,9;jah
2024-02-06;638;178;0,9;jah
2024-02-07;488;167;0,9;jah
2024-02-08;522;174;0,9;jah
2024-02-09;453;156;1;jah
2024-02-10;407;148;1;jah
2024-02-11;349;134;1;jah
2024-02-12;309;123;1;jah
2024-02-13;297;123;0,8;jah
2024-02-14;408;144;0,8;jah
2024-02-15;412;141;0,9;jah
2024-02-16;388;132;0,8;jah
2024-02-17;448;166;0,8;jah
2024-02-18;449;166;0,7;jah
2024-02-19;450;138;1;jah
2024-02-20;471;142;1;jah
2024-02-21;465;140;1;jah
2024-02-22;448;135;1;jah
2024-02-23;401;128;1;jah
2024-02-24;386;122;0,9;jah
2024-02-25;468;141;0,9;jah
2024-02-26;434;132;1;jah
2024-02-27;482;138;1,1;jah
2024-02-28;488;139;1,2;jah
2024-02-29;502;140;1,2;jah
2024-03-01;382;117;1,2;jah
2024-03-02;395;120;1,2;jah
2024-03-03;394;119;1,3;jah
2024-03-04;403;119;1,3;jah
2024-03-05;372;114;1,3;jah
2024-03-06;476;134;1,2;jah
2024-03-07;456;129;1,2;jah
2024-03-08;431;123;1,1;jah
2024-03-09;417;120;1,2;jah
2024-03-10;383;113;1,1;jah
2024-03-11;349;106;1,2;jah
2024-03-12;379;112;1,2;jah
2024-03-13;402;117;1,3;jah
2024-03-14;475;128;1,4;jah
2024-03-15;427;119;1,6;jah
2024-03-16;426;120;1,9;jah
2024-03-17;431;116;2;jah
2024-03-18;425;119;1,2;jah
2024-03-19;442;124;1,3;jah
2024-03-20;461;126;1,5;jah
2024-03-21;470;128;1,9;jah
2024-03-22;547;140;2;jah
2024-03-23;537;137;2,4;jah
2024-03-24;574;143;2,4;jah
2024-03-25;597;146;2,4;jah
2024-03-26;586;144;2,3;jah
2024-03-27;526;135;2,6;jah
2024-03-28;510;133;3;jah
2024-03-29;618;150;3,1;jah
2024-03-30;519;133;3,8;jah
2024-03-31;530;135;4;jah
2024-04-01;667;156;4,4;jah
2024-04-02;588;143;4,4;jah
2024-04-03;595;146;4,2;jah
2024-04-04;619;143;3,6;jah
2024-04-05;461;127;2,9;jah
2024-04-06;619;148;2,5;jah
2024-04-07;577;143;3,1;jah
2024-04-08;635;149;3,8;jah
2024-04-09;612;147;4,6;jah
2024-04-10;630;157;5,1;jah
2024-04-11;649;174;5,9;jah
2024-04-12;646;168;6,6;jah
2024-04-13;716;163;7;jah
2024-04-14;713;170;7,1;jah
2024-04-15;734;176;6,9;jah
2024-04-16;737;166;6,6;jah
2024-04-17;753;167;6,6;jah
2024-04-18;699;159;5,9;jah
2024-04-19;689;158;4,8;jah
2024-04-20;668;155;4,3;jah
2024-04-21;654;150;4,1;jah
2024-04-22;607;147;4,5;jah
2024-04-23;718;162;4,5;jah
2024-04-24;573;141;4,4;jah
2024-04-25;571;143;4,6;jah
2024-04-26;649;152;5,2;jah
2024-04-27;636;150;6,2;jah
2024-04-28;583;142;7,1;jah
2024-04-29;593;146;8,3;jah
2024-04-30;609;145;9;jah
2024-05-01;538;136;9,7;jah
2024-05-02;594;144;10,3;jah
2024-05-03;571;141;10,8;jah
2024-05-04;560;141;10,9;jah
2024-05-05;538;135;10,7;jah
2024-05-06;519;133;10,7;jah
2024-05-07;561;140;9,9;jah
2024-05-08;555;138;9,1;jah
2024-05-09;535;136;8,9;jah
2024-05-10;576;143;8,9;jah
2024-05-11;634;149;8,7;jah
2024-05-12;554;138;9,3;jah
2024-05-13;516;132;9,9;jah
2024-05-14;489;127;10,6;jah
2024-05-15;459;123;11,5;jah
2024-05-16;479;127;12,4;jah
2024-05-17;480;126;13,4;jah
2024-05-18;382;110;14,5;jah
2024-05-19;439;121;15,8;jah
2024-05-20;452;124;16,2;jah
2024-05-21;430;120;15,3;jah
2024-05-22;399;114;15,3;jah
2024-05-23;355;107;15,4;jah
2024-05-24;358;109;16,6;jah
2024-05-25;392;115;17,8;jah
2024-05-26;391;115;17;jah
2024-05-27;357;111;17,8;jah
2024-05-28;362;111;19;jah
2024-05-29;369;114;20,1;jah
2024-05-30;379;116;20,5;jah
2024-05-31;373;116;21,1;jah
2024-06-01;364;116;21,8;jah
2024-06-02;389;121;22;jah
2024-06-03;421;129;21,9;jah
2024-06-04;440;132;21,8;jah
2024-06-05;415;127;22,1;jah
2024-06-06;460;139;22;jah
2024-06-07;456;136;21;jah
2024-06-08;448;136;20,3;jah
2024-06-09;430;134;19,5;jah
2024-06-10;467;141;18,2;jah
2024-06-11;479;143;18;jah
2024-06-12;531;151;18,4;jah
2024-06-13;543;153;18,6;jah
2024-06-14;529;151;18,7;jah
2024-06-15;421;129;18,8;jah
2024-06-16;416;128;19,4;jah
2024-06-17;418;129;19,7;jah
2024-06-18;473;140;19,6;jah
2024-06-19;469;138;19,7;jah
2024-06-20;594;169;18,9;jah
2024-06-21;557;157;18,7;jah
2024-06-22;427;131;19;jah
2024-06-23;467;142;19,4;jah
2024-06-24;491;146;19,8;jah
2024-06-25;501;147;20,3;jah
2024-06-26;500;145;20,8;jah
2024-06-27;447;135;21,4;jah
2024-06-28;418;130;22,5;jah
2024-06-29;508;146;23,1;jah
2024-06-30;423;126;22,7;jah
2024-07-01;492;143;22,9;jah
2024-07-02;487;142;22,7;jah
2024-07-03;491;145;22,3;jah
2024-07-04;473;143;22;jah
2024-07-05;524;156;21,8;jah
2024-07-06;498;150;20,9;jah
2024-07-07;427;153;20,5;jah
2024-07-08;430;144;20,4;jah
2024-07-09;453;148;20,8;jah
2024-07-10;407;138;21,3;jah
2024-07-11;381;135;21,4;jah
2024-07-12;425;144;21,5;jah
2024-07-13;364;131;22;jah
2024-07-14;442;147;22,2;jah
2024-07-15;390;136;22,3;jah
2024-07-16;347;126;22,8;jah
2024-07-17;384;136;23;jah
2024-07-18;427;141;23,1;jah
2024-07-19;523;156;22,7;jah
2024-07-20;507;149;22,3;jah
2024-07-21;448;138;22,1;jah
2024-07-22;422;133;22,3;jah
2024-07-23;437;137;22,6;jah
2024-07-24;430;136;23,1;jah
2024-07-25;450;140;23,6;jah
2024-07-26;447;140;24;jah
2024-07-27;421;135;24,3;jah
2024-07-28;428;137;24,4;jah
2024-07-29;492;150;23,9;jah
2024-07-30;518;153;23,1;jah
2024-07-31;504;151;22,3;jah
2024-08-01;538;158;21,6;jah
2024-08-02;503;152;21,1;jah
2024-08-03;489;150;20,9;jah
2024-08-04;462;145;21,3;jah
2024-08-05;457;145;21,6;jah
2024-08-06;453;144;21,8;jah
2024-08-07;424;138;21,8;jah
2024-08-08;392;133;21,9;jah
2024-08-09;383;133;22,2;jah
2024-08-10;437;150;22,1;jah
2024-08-11;447;162;21;jah
2024-08-12;460;165;20,1;jah
2024-08-13;452;151;19,9;jah
2024-08-14;413;144;20,3;jah
2024-08-15;370;136;20,8;jah
2024-08-16;361;138;21,2;jah
2024-08-17;376;142;21,3;jah
2024-08-18;389;145;21,2;jah
2024-08-19;378;146;21;jah
2024-08-20;352;139;21;jah
2024-08-21;286;125;20,7;jah
2024-08-22;373;148;20,6;jah
2024-08-23;391;146;20,2;jah
2024-08-24;367;153;19,8;jah
2024-08-25;343;141;19,8;jah
2024-08-26;401;150;20,2;jah
2024-08-27;409;147;20,2;jah
2024-08-28;398;142;20,1;jah
2024-08-29;362;134;20,4;jah
2024-08-30;354;132;20,7;jah
2024-08-31;374;149;20,8;jah
2024-09-01;370;149;20,1;jah
2024-09-02;370;133;19,6;jah
2024-09-03;357;128;19,8;jah
2024-09-04;334;123;20,3;jah
2024-09-05;328;120;20,6;jah
2024-09-06;318;118;20,6;jah
2024-09-07;283;107;20,5;jah
2024-09-08;290;108;20,4;jah
2024-09-09;266;100;20,2;jah
2024-09-10;292;108;19,7;jah
2024-09-11;339;119;19,2;jah
2024-09-12;333;118;19;jah
2024-09-13;350;122;19,1;jah
2024-09-14;354;123;19,2;jah
2024-09-15;386;130;19,3;jah
2024-09-16;337;120;19,6;jah
2024-09-17;360;127;19,8;jah
2024-09-18;351;125;19,8;jah
2024-09-19;333;122;19,4;jah
2024-09-20;356;129;19;jah
2024-09-21;340;123;18,6;jah
2024-09-22;289;112;17,6;jah
2024-09-23;254;102;16,8;jah
2024-09-24;253;103;16,3;jah
2024-09-25;307;120;16,4;jah
2024-09-26;263;106;16,5;jah
2024-09-27;310;142;16,5;jah
2024-09-28;295;140;16,1;jah
2024-09-29;360;153;15,3;jah
2024-09-30;325;135;14,3;jah
2024-10-01;269;112;13,5;jah
2024-10-02;238;106;12,8;jah
2024-10-03;259;112;12,4;jah
2024-10-04;271;118;11,9;jah
2024-10-05;272;118;11,7;jah
2024-10-06;277;121;11,5;jah
2024-10-07;258;114;11,7;jah
2024-10-08;224;104;11,5;jah
2024-10-09;174;81;11;jah
2024-10-10;243;111;10,4;jah
2024-10-11;260;144;10,8;jah
2024-10-12;239;136;10,6;jah
2024-10-13;238;114;10,5;jah
2024-10-14;271;129;10,5;jah
2024-10-15;329;145;10,3;jah
2024-10-16;321;144;10,1;jah
2024-10-17;275;129;9,5;jah
2024-10-18;236;119;9,4;jah
2024-10-19;239;121;9,2;jah
2024-10-20;229;120;8,9;jah
2024-10-21;256;130;8,5;jah
2024-10-22;267;135;8,5;jah
2024-10-23;280;169;8,5;jah
2024-10-24;274;156;8,5;jah
2024-10-25;286;145;8,7;jah
2024-10-26;256;131;8,8;jah
2024-10-27;246;127;8,9;jah
2024-10-28;318;148;8,9;jah
2024-10-29;302;141;8,6;jah
2024-10-30;349;176;8,1;jah
2024-10-31;373;160;7,5;jah
2024-11-01;354;157;6,9;jah
2024-11-02;368;177;6,2;jah
2024-11-03;371;168;5,5;jah
2024-11-04;355;158;4,8;jah
2024-11-05;368;155;4,5;jah
2024-11-06;400;157;4,9;jah
2024-11-07;367;149;5,2;jah
2024-11-08;352;147;5,3;jah
2024-11-09;350;151;5,5;jah
2024-11-10;300;132;5,7;jah
2024-11-11;277;125;5,5;jah
2024-11-12;294;131;5,5;jah
2024-11-13;314;138;5,5;jah
2024-11-14;319;135;5,3;jah
2024-11-15;355;148;5;jah
2024-11-16;384;177;5,1;jah
2024-11-17;421;164;5,3;jah
2024-11-18;438;163;5,3;jah
2024-11-19;369;147;5;jah
2024-11-20;231;108;5;jah
2024-11-21;355;187;4,2;jah
2024-11-22;370;174;3,8;jah
2024-11-23;394;167;3,3;jah
2024-11-24;362;158;2,8;jah
2024-11-25;391;151;2,4;jah
2024-11-26;391;154;2,5;jah
2024-11-27;400;156;2,6;jah
2024-11-28;380;148;2,8;jah
2024-11-29;388;165;2,8;jah
2024-11-30;366;170;3;jah
2024-12-01;370;168;3,2;jah
2024-12-02;387;161;3,3;jah
2024-12-03;380;149;3,2;jah
2024-12-04;353;142;2,9;jah
2024-12-05;296;127;2,4;jah
2024-12-06;287;124;1,8;jah
2024-12-07;293;126;1,3;jah
2024-12-08;286;124;1,1;jah
2024-12-09;275;121;1;jah
2024-12-10;353;142;1;jah
2024-12-11;356;142;1;jah
2024-12-12;360;149;0,7;jah
2024-12-13;332;145;0,7;jah
2024-12-14;351;144;0,7;jah
2024-12-15;330;135;0,9;jah
2024-12-16;418;189;0,5;jah
2024-12-17;389;161;0,5;jah
2024-12-18;365;144;0,7;jah
2024-12-19;351;147;0,6;jah
2024-12-20;380;165;0,6;jah
2024-12-21;425;178;0,5;jah
2024-12-22;413;151;0,7;jah
2024-12-23;454;159;0,6;jah
2024-12-24;424;166;0,7;jah
2024-12-25;437;174;0,8;jah
2024-12-26;413;166;0,8;jah
2024-12-27;451;156;0,9;jah
2024-12-28;478;161;0,9;jah
2024-12-29;491;174;1;jah
2024-12-30;528;198;1,2;jah
2024-12-31;546;188;0,8;jah
2025-01-01;521;182;0,6;jah
2025-01-02;516;173;0,6;jah
2025-01-03;502;181;0,5;jah
2025-01-04;491;185;0,5;jah
2025-01-05;481;183;0,5;jah
2025-01-06;458;160;0,7;jah
2025-01-07;441;165;0,3;jah
2025-01-08;463;166;0,4;jah
2025-01-09;469;158;0,6;jah
2025-01-10;421;143;0,6;jah
2025-01-11;445;154;0,3;jah
2025-01-12;447;155;0,4;jah
2025-01-13;491;188;0,3;jah
2025-01-14;530;187;0,4;jah
2025-01-15;503;166;0,5;jah
2025-01-16;472;191;0,4;jah
2025-01-17;439;187;0,4;jah
2025-01-18;510;198;0,3;jah
2025-01-19;479;189;0,4;jah
2025-01-20;543;162;0,6;jah
2025-01-21;422;139;0,4;jah
2025-01-22;510;166;0,3;jah
2025-01-23;530;159;0,5;jah
2025-01-24;553;162;0,4;jah
2025-01-25;532;159;0,4;jah
2025-01-26;549;160;0,4;jah
2025-01-27;546;160;0,5;jah
2025-01-28;532;158;0,5;jah
2025-01-29;563;162;0,6;jah
2025-01-30;666;179;0,5;jah
2025-01-31;686;182;0,5;jah
2025-02-01;641;174;0,3;jah
2025-02-02;667;178;0,3;jah
2025-02-03;621;170;0,2;jah
2025-02-04;570;162;0,3;jah
2025-02-05;513;151;0,3;jah
2025-02-06;484;146;0,3;jah
2025-02-07;470;143;0,3;jah
2025-02-08;455;140;0,3;jah
2025-02-09;461;141;0,2;jah
2025-02-10;455;139;0,3;jah
2025-02-11;439;136;0,3;jah
2025-02-12;458;139;0,2;jah
2025-02-13;422;132;0,2;jah
2025-02-14;422;131;0,2;jah
2025-02-15;435;133;0,2;jah
2025-02-16;428;131;0,2;jah
2025-02-17;407;127;0,3;jah
2025-02-18;446;134;0,2;jah
2025-02-19;403;126;0,3;jah
2025-02-20;387;123;0,3;jah
2025-02-21;466;137;0,2;jah
2025-02-22;384;121;0,2;jah
2025-02-23;359;116;0,3;jah
2025-02-24;366;117;0,3;jah
2025-02-25;351;114;0,3;jah
2025-02-26;400;123;0,3;jah
2025-02-27;401;123;0,3;jah
2025-02-28;460;133;0,3;jah
2025-03-01;430;127;0,3;jah
2025-03-02;519;142;0,3;jah
2025-03-03;552;152;0,4;jah
2025-03-04;556;163;0,4;jah
2025-03-05;562;163;0,4;jah
2025-03-06;567;169;0,5;jah
2025-03-07;611;153;0,6;jah
2025-03-08;635;159;0,7;jah
2025-03-09;615;153;1;jah
2025-03-10;566;145;1;jah
2025-03-11;606;151;1,1;jah
2025-03-12;544;141;0,9;jah
2025-03-13;547;141;0,8;jah
2025-03-14;564;161;0,8;jah
2025-03-15;542;155;0,7;jah
2025-03-16;544;153;0,7;jah
2025-03-17;621;168;0,4;jah
2025-03-18;623;158;0,6;jah
2025-03-19;617;168;1;jah
2025-03-20;597;152;1,2;jah
2025-03-21;571;142;1,5;jah
2025-03-22;509;132;1,1;jah
2025-03-23;443;121;1,2;jah
2025-03-24;443;121;1,1;jah
2025-03-25;516;133;1,1;jah
2025-03-26;559;139;1,8;jah
2025-03-27;585;148;2,1;jah
2025-03-28;595;144;2,5;jah
2025-03-29;571;140;3,2;jah
2025-03-30;611;145;3,6;jah
2025-03-31;627;147;3,9;jah
2025-04-01;614;153;4,2;jah
2025-04-02;608;153;4,4;jah
2025-04-03;591;151;4,9;jah
2025-04-04;614;157;5,2;jah
2025-04-05;473;126;5;jah
2025-04-06;552;139;3,8;jah
2025-04-07;514;133;2,9;jah
2025-04-08;588;148;3;jah
2025-04-09;574;149;2,6;jah
2025-04-10;543;145;2,3;jah
2025-04-11;514;143;1,9;jah
2025-04-12;495;145;1,6;jah
2025-04-13;459;127;1,7;jah
2025-04-14;470;129;2,6;jah
2025-04-15;477;131;3,7;jah
2025-04-16;437;126;4,8;jah
2025-04-17;429;126;5,9;jah
2025-04-18;418;126;6,7;jah
2025-04-19;460;135;7,8;jah
2025-04-20;432;132;7,9;jah
2025-04-21;423;132;8,3;jah
2025-04-22;394;128;8;jah
2025-04-23;425;135;7,9;jah
2025-04-24;385;129;8,1;jah
2025-04-25;398;137;7,9;jah
2025-04-26;397;135;7,5;jah
2025-04-27;347;126;7,5;jah
2025-04-28;345;127;7,4;jah
2025-04-29;344;139;7,5;jah
2025-04-30;337;125;7,5;jah
2025-05-01;324;132;7,4;jah
2025-05-02;321;122;7,7;jah
2025-05-03;343;143;8,3;jah
2025-05-04;374;137;8,7;jah
2025-05-05;372;156;8,7;jah
2025-05-06;388;138;8,3;jah
2025-05-07;372;145;8,1;jah
2025-05-08;385;137;7,5;jah
2025-05-09;362;132;7,6;jah
2025-05-10;350;129;8,1;jah
2025-05-11;352;130;8,3;jah
2025-05-12;355;130;8,6;jah
2025-05-13;347;128;9,3;jah
2025-05-14;363;132;9,8;jah
2025-05-15;364;132;9,9;jah
2025-05-16;337;126;10,2;jah
2025-05-17;332;125;10,6;jah
2025-05-18;339;127;11,1;jah
2025-05-19;366;133;11,6;jah
2025-05-20;395;140;12,3;jah
2025-05-21;367;133;12,7;jah
2025-05-22;365;132;13;jah
2025-05-23;390;142;13,1;jah
2025-05-24;360;132;12,8;jah
2025-05-25;376;135;12,7;jah
2025-05-26;347;128;12,9;jah
2025-05-27;384;136;13,2;jah
2025-05-28;368;133;14,3;jah
2025-05-29;428;147;14,8;jah
2025-05-30;451;151;15,3;jah
2025-05-31;463;162;15,7;jah
2025-06-01;451;158;15,6;jah
2025-06-02;420;151;15,5;jah
2025-06-03;460;159;15,7;jah
2025-06-04;423;151;16;jah
2025-06-05;423;152;16,3;jah
2025-06-06;405;149;16,5;jah
2025-06-07;399;156;16,9;jah
2025-06-08;406;152;17;jah
2025-06-09;430;159;16,9;jah
2025-06-10;449;168;16,6;jah
2025-06-11;440;163;16,6;jah
2025-06-12;471;171;16,7;jah
2025-06-13;450;174;17;jah
2025-06-14;422;164;17,2;jah
2025-06-15;400;160;17,5;jah
2025-06-16;320;143;17,8;jah
2025-06-17;378;176;18;jah
2025-06-18;354;170;17,8;jah
2025-06-19;360;181;17,3;jah
2025-06-20;364;171;16,8;jah
2025-06-21;372;177;16,7;jah
2025-06-22;342;163;16,5;jah
2025-06-23;305;150;16,7;jah
2025-06-24;321;170;16,6;jah
2025-06-25;401;189;16,2;jah
2025-06-26;412;185;15,9;jah
2025-06-27;341;177;16;jah
2025-06-28;370;174;16,3;jah
2025-06-29;372;191;16,3;jah
